cluster,gene,score,logfoldchange,pval,pval_adj,pct_expr
-1,MED19,2.2013586,2.470517,0.027710655880512653,0.722745184869314,0.16666666666666666
-1,MED10,2.1969962,2.3698788,0.028020716919739064,0.7281993145838218,0.16666666666666666
-1,TNNC2,2.1935534,3.0718486,0.028267526947618683,0.7281993145838218,0.0
-1,TACC3,2.1846547,2.2874484,0.028914176328474327,0.7383693320954298,0.16666666666666666
-1,URB2,2.1846547,1.7505034,0.028914176328474327,0.7383693320954298,0.0
-1,TTLL5,2.181334,1.7553103,0.029158714274474525,0.7433190153656479,0.3333333333333333
-1,FGFR2,2.1788049,3.9849756,0.029346160807535753,0.7448258696807326,0.0
-1,STAG2,2.178101,3.3921745,0.02939851745548694,0.7448258696807326,0.16666666666666666
-1,DPAGT1,2.1771894,1.4970926,0.029466449033455477,0.7448258696807326,0.16666666666666666
-1,PGAP1,2.1766198,2.3860123,0.02950895308247891,0.7448258696807326,0.16666666666666666
-1,HUS1,2.175756,1.8070458,0.02957351999960338,0.7448258696807326,0.16666666666666666
-1,ZCCHC7,2.166177,3.6140842,0.03029766765438678,0.7565642461294744,0.0
-1,ACTG1,2.1619737,1.487387,0.030620210180506213,0.76078149148998,0.0
-1,CASP2,2.1574996,1.9792439,0.030966754492180216,0.76078149148998,0.0
-1,PTPRZ1,2.1571264,2.1119838,0.03099582022787208,0.76078149148998,0.16666666666666666
-1,DUOXA1,2.1563694,3.69032,0.031054820637968942,0.76078149148998,0.0
-1,CYP2U1,2.155927,4.8181,0.031089378728509892,0.76078149148998,0.5
-1,SH2B2,2.1484766,2.9539437,0.0316759127065923,0.7644689016202896,0.16666666666666666
-1,TFIP11,2.147303,4.0945106,0.03176915704363284,0.7644689016202896,0.16666666666666666
-1,RBM42,2.1467428,3.8675,0.03181375562753286,0.7644689016202896,0.0
-1,HIP1,2.1401608,0.72835636,0.032341783354123084,0.7686958422212744,0.16666666666666666
-1,FCN2,2.1386795,3.5286329,0.03246164049222055,0.7686958422212744,0.16666666666666666
-1,PKN2,2.1386795,3.8266146,0.03246164049222055,0.7686958422212744,0.16666666666666666
-1,MLLT10,2.1377513,2.5103402,0.0325369279699919,0.7692359519099052,0.16666666666666666
-1,DHRS2,2.1312618,-0.7298772,0.033067573147696136,0.771685860824983,0.16666666666666666
-1,NIPAL2,2.1312618,-0.5499887,0.033067573147696136,0.771685860824983,0.5
-1,YEY2,2.1312618,0.37521532,0.033067573147696136,0.771685860824983,0.16666666666666666
-1,ptp-3,2.1312618,0.8025314,0.033067573147696136,0.771685860824983,0.16666666666666666
-1,SLC2A9,2.1300557,3.4437997,0.033167014075572335,0.771685860824983,0.16666666666666666
-1,ARMC7,2.122363,-0.5880023,0.033807259297341054,0.7724621084964652,0.0
-1,DIS3,2.122363,-1.628931,0.033807259297341054,0.7724621084964652,0.3333333333333333
-1,INTS10,2.122363,-0.7414106,0.033807259297341054,0.7724621084964652,0.0
-1,GET4,2.121432,1.8891981,0.0338854643036722,0.7724621084964652,0.16666666666666666
-1,PPAPDC1B,2.121432,3.6752918,0.0338854643036722,0.7724621084964652,0.0
-1,TMEM56,2.121432,3.2658908,0.0338854643036722,0.7724621084964652,0.3333333333333333
-1,SMYD4,2.1159177,1.4083322,0.03435181407554892,0.7794564871817278,0.5
-1,ZNFX1,2.1128082,2.294979,0.034617179181220044,0.7818468604596662,0.16666666666666666
-1,GEMIN5,2.1041846,2.7124684,0.035362348192954696,0.7950019935771931,0.0
-1,SMOC1,2.1041846,2.7146637,0.035362348192954696,0.7950019935771931,0.5
-1,USP9X,2.1029458,1.9296678,0.035470513260367396,0.7962125319608964,0.16666666666666666
-1,ISY1,2.1019073,1.7037771,0.03556139116114538,0.796588062548417,0.0
-1,MUC5B,2.1015134,2.5095778,0.0355959326626561,0.796588062548417,0.0
-1,SYT7,2.0986097,2.8592124,0.035851325142389916,0.7998610714416307,0.0
-1,NIPSNAP3A,2.0960655,3.4855516,0.03607638299528274,0.8022181770020401,0.16666666666666666
-1,NFXL1,2.0933177,3.5230002,0.03632080036758623,0.8054316063359743,0.0
-1,SPG20,2.0919456,1.5746189,0.03644337158147765,0.8069289133554371,0.0
-1,AKAP9,2.0869372,1.6609337,0.03689381386506094,0.814442053665758,0.16666666666666666
-1,SPATA6,2.0869372,1.7863259,0.03689381386506094,0.814442053665758,0.16666666666666666
-1,CPSF2,2.0783134,1.5899588,0.037680496752957565,0.8280670485829865,0.3333333333333333
0,SOGA1,18.59298,6.97928,3.662507569047652e-77,1.7895011982366828e-73,0.08888888888888889
0,CHL1,18.170166,6.5818763,8.892944677326365e-74,3.2588195770062464e-70,0.011111111111111112
0,EBF2,17.68321,6.4602337,5.6485718864474085e-70,1.6559353342309223e-66,0.23333333333333334
0,FGF14,17.265766,6.2324934,8.516469422655817e-67,1.134858261793536e-63,0.28888888888888886
0,CPN1,17.243233,6.149725,1.2580025556158097e-66,1.5366501216847115e-63,0.6333333333333333
0,CACNG3,16.982176,8.227702,1.1128284667446042e-64,1.0194899790964006e-61,0.022222222222222223
0,TRIM63,16.665941,5.7396555,2.3180929532309452e-62,1.8877003615810666e-59,0.0
0,BZRAP1,15.9404335,5.611858,3.320406108233842e-57,1.9468205093796662e-54,0.05555555555555555
0,CPLX2,15.856474,5.0235744,1.2681787117386726e-56,6.884801317283504e-54,0.0
0,CACNA1E,15.817986,5.0023737,3.886521312171975e-46,9.188488611905935e-44,0.07222222222222222
0,ASIC1,15.763375,6.858039,9.91794706518419e-53,4.1536363960392547e-50,0.05555555555555555
0,DDR2,15.6881075,6.216098,1.824139231037063e-55,9.220080292600437e-53,0.011111111111111112
